employee_id,month,department,age,tenure_years,comp_ratio,satisfaction,performance,engagement,bls_energy_index,attrition
58,1,EquityResearch,24,1.7,0.95,4.18,2.92,4.11,100.15,0
59,1,EquityResearch,24,0.6,0.9,2.49,2.16,2.4,100.15,0
60,1,EquityResearch,25,7.9,1.11,4.38,4.13,3.76,100.15,0
61,1,Risk,27,2.4,1.1,2.81,2.78,2.91,100.15,0
62,1,Risk,30,7.5,1.27,2.37,3.47,3.18,100.15,0
63,1,Risk,24,21.5,1.37,2.98,2.83,3.16,100.15,0
64,1,Risk,41,4.5,1.03,3.81,4.12,3.59,100.15,0
65,1,Risk,46,1.7,0.98,3.81,3.11,4.01,100.15,0
66,1,Risk,41,0.6,0.94,4.33,2.61,4.0,100.15,0
67,1,Risk,48,6.0,0.91,1.81,2.42,3.52,100.15,0
68,1,Risk,39,1.4,1.0,3.72,2.92,3.63,100.15,0
69,1,Risk,49,0.6,0.95,2.64,3.2,5.0,100.15,0
70,1,Risk,43,11.5,1.26,3.45,3.08,3.33,100.15,0
71,1,Risk,35,6.0,1.18,3.75,3.0,4.07,100.15,0
72,1,Risk,29,3.2,0.81,1.95,2.15,4.62,100.15,0
73,1,Risk,29,11.5,0.93,3.04,4.89,4.06,100.15,0
74,1,Risk,35,9.7,1.01,3.51,3.14,4.27,100.15,0
75,1,Risk,44,1.7,0.94,4.85,2.52,3.27,100.15,0
76,1,Risk,62,1.8,1.06,4.63,3.29,3.95,100.15,0
77,1,Risk,41,1.2,0.83,3.84,2.1,4.18,100.15,0
78,1,Risk,42,9.3,0.9,2.15,2.62,3.95,100.15,0
79,1,Risk,48,12.5,1.24,2.75,3.69,4.2,100.15,0
80,1,Risk,56,6.7,1.22,3.43,2.99,3.35,100.15,0
81,1,Risk,57,2.7,0.9,3.71,3.24,3.34,100.15,0
82,1,Risk,36,3.0,0.94,3.97,3.33,2.93,100.15,0
83,1,Risk,23,4.1,0.95,2.32,4.14,4.55,100.15,0
84,1,Risk,53,5.2,0.77,3.35,2.45,4.23,100.15,0
85,1,Risk,52,3.6,0.94,4.79,2.34,3.95,100.15,0
86,1,Risk,52,4.5,0.91,2.37,2.9,3.49,100.15,0
87,1,Risk,62,20.3,1.32,3.06,4.09,3.42,100.15,0
88,1,Risk,55,13.8,1.38,2.25,3.58,3.18,100.15,0
89,1,Risk,50,3.1,0.99,2.55,3.7,3.94,100.15,0
90,1,Risk,32,1.3,0.9,3.81,2.77,4.08,100.15,0
91,1,Risk,39,7.4,1.18,1.52,4.33,5.0,100.15,0
92,1,Risk,34,4.9,1.0,3.4,2.42,4.15,100.15,0
93,1,Risk,36,3.2,1.16,3.6,2.96,3.71,100.15,0
94,1,Risk,45,17.0,1.36,4.99,3.08,4.8,100.15,0
95,1,Risk,25,1.1,0.92,3.58,4.05,3.61,100.15,0
96,1,Risk,61,2.7,0.88,3.4,2.01,2.83,100.15,1
97,1,Risk,59,6.9,0.9,3.69,2.7,3.01,100.15,0
98,1,Risk,35,1.0,1.17,3.85,3.08,4.29,100.15,0
99,1,Risk,42,4.0,0.95,3.16,3.75,4.7,100.15,0
100,1,Risk,49,17.7,1.41,4.27,1.62,3.3,100.15,0
101,1,Compliance,24,7.7,0.98,3.27,3.98,3.65,100.15,0
102,1,Compliance,27,1.3,0.99,2.75,3.59,3.67,100.15,0
103,1,Compliance,39,0.6,0.93,3.45,3.05,3.07,100.15,0
104,1,Compliance,36,4.1,0.94,3.46,3.99,2.43,100.15,0
105,1,Compliance,42,3.0,1.14,4.17,2.4,3.13,100.15,0
106,1,Compliance,51,0.8,0.97,3.77,3.31,4.27,100.15,0
107,1,Compliance,24,0.9,0.78,4.41,2.49,2.68,100.15,0
108,1,Compliance,23,1.2,1.13,3.06,2.57,3.81,100.15,0
109,1,Compliance,59,10.5,1.47,4.32,2.56,4.31,100.15,0
110,1,Compliance,54,5.2,1.19,4.16,3.65,4.0,100.15,0
111,1,Compliance,36,0.6,0.81,4.83,4.41,4.62,100.15,0
112,1,Compliance,58,5.8,1.08,2.59,3.48,3.84,100.15,0
114,1,Compliance,58,5.8,0.96,2.98,2.32,4.11,100.15,0
115,1,Compliance,49,3.9,1.05,4.41,3.92,3.82,100.15,0
116,1,Compliance,47,18.0,1.45,4.53,3.97,3.72,100.15,0
117,1,Compliance,62,8.1,1.14,3.03,3.38,3.5,100.15,0
118,1,Compliance,26,5.7,1.04,3.71,2.4,3.51,100.15,0
119,1,Compliance,30,35.1,1.83,1.82,1.9,3.82,100.15,0
120,1,Compliance,38,5.7,1.04,3.9,4.29,3.12,100.15,0
121,1,Compliance,59,2.8,0.89,4.66,4.49,3.6,100.15,0
122,1,Compliance,62,1.0,1.09,3.64,3.46,5.0,100.15,0
123,1,Compliance,46,3.4,1.07,3.17,3.84,3.82,100.15,0
124,1,Compliance,38,1.2,0.99,1.89,3.67,3.21,100.15,0
125,1,Compliance,26,20.2,1.43,4.2,2.26,3.56,100.15,0
126,1,Compliance,41,4.8,1.01,4.07,3.24,2.66,100.15,0
127,1,Compliance,27,4.8,1.01,3.35,3.36,4.37,100.15,0
128,1,Compliance,62,4.1,0.93,4.39,2.9,2.3,100.15,0
129,1,Compliance,56,6.8,1.02,3.48,2.98,4.43,100.15,0
130,1,Compliance,46,14.3,1.26,3.84,3.27,3.71,100.15,0
131,1,Compliance,31,6.7,1.26,2.49,3.25,3.15,100.15,0
132,1,Compliance,30,3.8,1.03,4.3,4.01,4.66,100.15,0
133,1,Compliance,44,3.8,0.82,2.91,3.28,3.46,100.15,0
134,1,Compliance,43,1.3,0.95,3.25,3.25,3.8,100.15,0
135,1,Compliance,61,7.3,1.27,3.97,2.39,3.75,100.15,0
136,1,WealthManagement,24,1.8,1.02,3.91,4.04,3.97,100.15,0
137,1,WealthManagement,44,0.6,0.68,1.0,1.99,4.07,100.15,0
138,1,WealthManagement,59,2.6,0.98,3.11,4.77,3.8,100.15,0
139,1,WealthManagement,54,3.7,0.97,3.33,3.18,2.98,100.15,0
141,1,WealthManagement,59,2.5,0.94,3.24,2.21,4.07,100.15,0
142,1,WealthManagement,61,4.4,1.08,3.77,3.64,2.96,100.15,0
143,1,WealthManagement,58,2.0,1.0,3.21,3.81,4.69,100.15,0
144,1,WealthManagement,37,6.9,1.1,4.11,3.28,3.88,100.15,0
145,1,WealthManagement,39,2.0,0.87,4.06,3.2,4.0,100.15,0
146,1,WealthManagement,49,4.9,1.13,2.51,4.21,3.5,100.15,0
147,1,WealthManagement,57,1.8,0.87,3.28,2.96,4.17,100.15,1
148,1,WealthManagement,49,8.2,1.2,1.78,2.94,2.49,100.15,0
149,1,WealthManagement,33,7.2,1.26,3.67,2.85,4.09,100.15,0
150,1,WealthManagement,39,10.6,1.26,4.16,3.67,3.23,100.15,0
151,1,WealthManagement,44,0.6,0.89,2.77,2.82,4.13,100.15,0
152,1,WealthManagement,56,4.8,0.91,3.58,4.91,2.97,100.15,0
153,1,WealthManagement,32,9.1,1.2,3.83,3.09,4.67,100.15,0
154,1,WealthManagement,55,4.7,0.97,2.75,3.52,4.67,100.15,0
155,1,WealthManagement,28,5.4,0.94,2.23,2.56,3.94,100.15,0
156,1,WealthManagement,39,4.0,1.04,3.78,3.09,4.06,100.15,0
157,1,WealthManagement,33,13.4,1.16,2.26,3.66,3.63,100.15,0
158,1,WealthManagement,45,4.7,1.12,2.99,4.06,4.75,100.15,0
160,1,WealthManagement,37,2.2,0.8,4.47,3.79,4.69,100.15,0
161,1,WealthManagement,55,1.8,0.94,3.54,3.99,3.58,100.15,0
162,1,WealthManagement,44,0.9,0.97,2.91,3.03,3.69,100.15,0
163,1,WealthManagement,49,8.7,1.12,1.9,2.57,3.64,100.15,0
164,1,WealthManagement,55,0.6,0.97,3.56,3.23,3.75,100.15,0
165,1,WealthManagement,53,8.1,0.82,3.14,3.21,4.21,100.15,0
166,1,WealthManagement,26,1.3,1.09,3.68,3.87,3.96,100.15,0
167,1,WealthManagement,49,6.6,1.1,4.76,1.48,2.95,100.15,0
168,1,WealthManagement,31,14.3,1.2,2.71,2.6,5.0,100.15,1
169,1,WealthManagement,51,0.6,0.83,2.09,3.12,3.2,100.15,0
170,1,WealthManagement,53,11.0,1.14,3.77,3.49,3.01,100.15,0
171,1,WealthManagement,45,17.2,1.43,2.36,2.98,4.02,100.15,0
172,1,WealthManagement,29,3.2,1.18,3.23,3.73,4.96,100.15,0
173,1,WealthManagement,46,1.6,0.94,2.77,2.27,3.51,100.15,0
175,1,WealthManagement,33,3.2,0.94,2.97,1.34,2.97,100.15,0
176,1,WealthManagement,27,8.1,1.09,3.44,4.1,4.05,100.15,0
177,1,WealthManagement,62,1.5,1.03,3.1,3.59,4.14,100.15,0
178,1,WealthManagement,29,7.1,1.0,3.79,2.65,3.82,100.15,0
180,1,WealthManagement,40,9.1,1.03,3.46,2.11,4.38,100.15,0
182,1,WealthManagement,26,2.0,1.06,4.06,2.89,3.77,100.15,0
183,1,WealthManagement,33,3.1,1.08,3.96,4.28,4.67,100.15,0
184,1,WealthManagement,38,1.0,0.91,4.78,3.45,3.67,100.15,0
185,1,WealthManagement,52,11.3,1.07,3.45,3.38,3.0,100.15,0
186,1,RetailBanking,58,6.3,1.16,3.2,2.92,2.52,100.15,0
187,1,RetailBanking,44,8.7,0.97,2.56,2.52,3.83,100.15,0
188,1,RetailBanking,37,4.0,1.11,3.34,1.46,3.2,100.15,0
189,1,RetailBanking,39,12.9,1.17,4.26,2.73,4.04,100.15,0
190,1,RetailBanking,35,2.1,0.96,2.29,4.03,3.34,100.15,0
191,1,RetailBanking,49,2.9,0.85,4.25,3.41,2.85,100.15,0
192,1,RetailBanking,28,2.9,0.76,4.21,3.39,4.05,100.15,0
193,1,RetailBanking,61,0.8,1.12,3.38,2.64,4.06,100.15,0
194,1,RetailBanking,24,13.6,1.3,3.73,2.69,4.35,100.15,0
195,1,RetailBanking,59,0.9,0.92,3.75,4.54,4.08,100.15,1
196,1,RetailBanking,44,6.9,1.04,3.25,3.84,2.76,100.15,0
197,1,RetailBanking,35,0.7,0.9,4.58,4.07,4.38,100.15,0
198,1,RetailBanking,56,12.6,1.27,3.84,3.32,3.97,100.15,0
199,1,RetailBanking,61,1.8,0.68,3.31,1.97,3.86,100.15,0
200,1,RetailBanking,26,1.9,0.94,3.04,4.23,3.47,100.15,0
201,1,RetailBanking,29,1.1,1.13,3.37,3.6,2.95,100.15,0
202,1,RetailBanking,32,0.6,0.88,3.0,3.69,3.95,100.15,0
203,1,RetailBanking,44,4.4,1.05,4.99,2.1,4.56,100.15,0
204,1,RetailBanking,36,1.9,1.21,4.28,3.22,3.67,100.15,0
205,1,RetailBanking,44,2.6,1.11,2.81,3.78,4.35,100.15,0
206,1,RetailBanking,51,0.6,0.85,2.74,2.06,3.94,100.15,0
207,1,RetailBanking,43,3.0,0.66,4.36,2.73,4.02,100.15,1
208,1,RetailBanking,46,1.4,0.95,5.0,4.26,3.62,100.15,0
209,1,RetailBanking,42,0.7,0.97,3.18,4.23,3.73,100.15,0
210,1,RetailBanking,57,6.3,1.26,4.3,2.69,3.29,100.15,0
211,1,RetailBanking,40,5.0,0.98,2.35,2.2,2.74,100.15,0
212,1,RetailBanking,28,1.3,0.83,3.37,3.09,5.0,100.15,0
213,1,RetailBanking,61,1.3,1.12,4.0,3.28,4.0,100.15,0
214,1,RetailBanking,51,2.3,0.98,3.78,3.33,3.43,100.15,0
215,1,RetailBanking,28,6.6,0.97,2.63,3.43,3.11,100.15,0
216,1,RetailBanking,55,11.7,1.14,4.56,3.43,3.67,100.15,0
217,1,RetailBanking,38,3.2,1.09,3.57,3.25,4.13,100.15,0
218,1,RetailBanking,35,1.7,0.81,2.93,4.12,3.61,100.15,0
219,1,RetailBanking,57,11.2,1.17,4.42,4.04,3.7,100.15,0
220,1,RetailBanking,42,6.9,1.16,4.28,2.38,5.0,100.15,0
221,1,RetailBanking,32,8.1,0.93,4.67,3.02,4.3,100.15,0
222,1,RetailBanking,39,1.9,1.07,2.06,2.64,4.13,100.15,0
223,1,RetailBanking,29,1.0,0.84,3.22,2.24,3.42,100.15,0
224,1,RetailBanking,30,1.8,1.02,3.17,3.3,3.31,100.15,0
225,1,RetailBanking,55,2.7,0.86,3.65,3.71,2.85,100.15,1
226,1,RetailBanking,33,2.7,1.01,2.37,2.32,3.82,100.15,0
227,1,RetailBanking,45,4.6,1.13,3.98,2.71,3.73,100.15,0
228,1,RetailBanking,52,4.9,1.08,3.21,2.23,2.95,100.15,0
229,1,RetailBanking,48,5.1,1.1,3.81,3.37,4.75,100.15,0
230,1,RetailBanking,52,9.0,1.32,2.31,2.98,4.61,100.15,0
231,1,RetailBanking,34,10.9,1.16,3.68,3.02,3.77,100.15,0
232,1,RetailBanking,28,6.7,1.28,2.08,3.43,3.34,100.15,0
233,1,RetailBanking,29,5.4,1.18,3.63,3.99,2.39,100.15,0
234,1,RetailBanking,32,0.8,0.97,2.78,3.3,3.79,100.15,0
235,1,RetailBanking,54,5.8,0.95,3.49,3.06,2.92,100.15,0
237,1,RetailBanking,46,8.0,1.03,4.5,3.58,3.57,100.15,0
238,1,RetailBanking,43,1.0,0.88,4.07,3.29,5.0,100.15,0
239,1,RetailBanking,37,2.2,1.19,2.92,3.36,3.8,100.15,0
240,1,RetailBanking,34,23.3,1.45,3.67,3.52,3.66,100.15,0
241,1,RetailBanking,36,0.9,0.93,3.29,2.15,3.18,100.15,0
242,1,RetailBanking,45,2.7,0.96,3.19,3.37,3.72,100.15,0
243,1,RetailBanking,60,0.7,0.71,3.08,2.33,4.05,100.15,0
244,1,RetailBanking,54,1.6,0.8,2.59,2.85,3.88,100.15,0
245,1,RetailBanking,52,2.8,1.13,3.71,3.92,3.7,100.15,0
247,1,Fintech,36,1.7,0.88,2.39,2.74,4.95,100.15,0
248,1,Fintech,25,0.6,0.81,3.58,3.23,3.75,100.15,0
249,1,Fintech,48,3.8,0.85,4.33,2.24,3.69,100.15,0
250,1,Fintech,54,1.5,0.99,3.87,2.28,4.2,100.15,0
251,1,Fintech,57,1.6,0.95,4.25,2.66,3.43,100.15,0
253,1,Fintech,28,3.1,0.89,2.66,2.46,3.71,100.15,0
254,1,Fintech,26,2.1,1.02,3.06,3.25,3.02,100.15,0
255,1,Fintech,42,9.1,1.11,3.71,2.41,4.68,100.15,0
256,1,Fintech,25,2.6,0.71,4.11,4.05,4.47,100.15,0
257,1,Fintech,41,1.0,0.94,3.45,3.39,3.62,100.15,0
258,1,Fintech,52,0.6,0.89,3.05,2.89,3.78,100.15,0
259,1,Fintech,36,5.3,1.02,1.87,3.53,3.8,100.15,0
260,1,Fintech,53,1.3,0.66,3.66,3.2,3.9,100.15,0
261,1,Fintech,46,9.0,1.02,4.17,4.06,4.19,100.15,0
262,1,Fintech,56,2.9,1.14,2.78,3.04,4.25,100.15,0
263,1,Fintech,33,2.6,1.04,3.51,3.35,3.64,100.15,0
264,1,Fintech,52,1.3,0.89,4.21,2.15,3.01,100.15,0
265,1,Fintech,32,33.1,1.69,4.0,2.75,3.94,100.15,0
266,1,Fintech,34,1.1,0.94,3.35,3.93,4.04,100.15,0
267,1,Fintech,47,6.5,1.06,4.36,3.4,3.89,100.15,0
268,1,Fintech,30,2.7,0.96,4.14,2.81,3.43,100.15,0
269,1,Fintech,46,7.3,0.98,4.9,4.2,2.82,100.15,0
270,1,Fintech,24,0.9,0.89,1.9,3.39,3.16,100.15,0
271,1,Fintech,54,31.3,1.86,2.92,2.4,2.51,100.15,0
272,1,Fintech,24,4.3,0.9,3.2,2.45,3.47,100.15,0
273,1,Fintech,31,1.7,0.97,2.54,3.22,3.89,100.15,0
274,1,Fintech,61,14.6,1.26,3.99,1.16,4.51,100.15,0
275,1,Fintech,47,3.3,1.07,2.29,2.43,4.42,100.15,0
276,1,Operations,56,2.7,0.92,3.12,2.49,4.32,100.15,0
277,1,Operations,29,1.1,0.86,4.47,2.25,4.76,100.15,0
278,1,Operations,38,10.1,1.08,2.55,3.27,3.06,100.15,0
279,1,Operations,62,3.8,0.81,2.74,2.59,5.0,100.15,0
280,1,Operations,53,0.6,0.73,3.77,2.48,4.34,100.15,0
281,1,Operations,61,14.0,1.24,3.02,3.01,3.66,100.15,0
282,1,Operations,50,0.6,0.94,3.11,3.76,3.66,100.15,0
283,1,Operations,34,1.5,1.03,4.09,1.87,3.93,100.15,0
284,1,Operations,32,6.4,1.07,3.56,3.02,3.33,100.15,0
285,1,Operations,23,5.0,0.93,2.46,3.47,4.13,100.15,0
286,1,Operations,23,8.8,1.17,3.74,3.14,3.48,100.15,0
287,1,Operations,62,0.6,0.88,3.7,2.22,4.47,100.15,0
288,1,Operations,23,11.0,1.35,2.53,4.44,4.2,100.15,0
289,1,Operations,28,0.6,1.08,3.49,2.74,4.15,100.15,0
290,1,Operations,60,4.4,0.96,3.38,2.27,2.92,100.15,0
291,1,Operations,34,7.2,1.1,4.51,2.85,4.2,100.15,0
292,1,Operations,24,3.5,1.04,4.31,2.5,3.98,100.15,0
294,1,Operations,31,0.8,0.87,5.0,3.46,4.15,100.15,0
295,1,Operations,60,16.7,1.25,2.42,4.41,3.96,100.15,0
296,1,Operations,43,3.8,1.04,3.51,3.57,3.68,100.15,0
297,1,Operations,24,1.4,0.75,3.56,2.3,3.78,100.15,0
298,1,Operations,38,4.6,0.97,3.85,2.39,3.9,100.15,0
299,1,Operations,62,5.5,1.02,2.97,3.53,3.92,100.15,0
300,1,Operations,56,12.4,1.32,4.12,3.81,3.32,100.15,0
301,1,Operations,26,0.9,0.9,3.24,2.84,4.64,100.15,0
302,1,Operations,57,2.0,1.0,3.84,3.84,3.92,100.15,0
303,1,Operations,38,2.9,1.0,3.69,3.74,4.13,100.15,0
304,1,Operations,43,2.0,0.96,3.66,4.74,3.49,100.15,0
305,1,Operations,39,1.9,1.08,3.23,3.43,3.32,100.15,0
306,1,WealthManagement,30,0.1,1.06,3.0,3.55,4.44,100.15,0
307,1,Fintech,25,0.1,1.19,3.05,2.89,4.69,100.15,0
308,1,WealthManagement,33,0.1,1.48,3.98,3.02,4.14,100.15,0
309,1,Operations,27,0.1,1.25,2.71,2.6,3.87,100.15,0
310,1,Fintech,58,0.1,0.77,3.23,2.91,3.48,100.15,0
311,1,Compliance,23,0.1,0.92,4.06,3.79,2.88,100.15,0
312,1,Compliance,42,0.1,0.94,4.99,4.55,2.8,100.15,0
1,2,InvestmentBanking,53,11.9,1.34,2.08,2.29,3.88,100.67,0
2,2,InvestmentBanking,54,0.7,0.89,4.12,3.25,4.48,100.67,0
3,2,InvestmentBanking,40,1.0,0.92,4.29,3.17,3.69,100.67,0
4,2,InvestmentBanking,37,9.4,1.12,3.25,3.57,4.02,100.67,0
5,2,InvestmentBanking,29,3.6,1.18,2.97,2.63,4.17,100.67,0
6,2,InvestmentBanking,30,1.9,0.84,4.06,3.72,4.13,100.67,0
8,2,InvestmentBanking,23,1.0,0.92,3.3,2.87,3.42,100.67,0
9,2,InvestmentBanking,28,0.8,0.9,2.21,2.97,3.9,100.67,0
10,2,InvestmentBanking,45,5.4,1.11,3.14,3.8,3.69,100.67,0
11,2,InvestmentBanking,57,1.9,0.9,3.56,3.68,3.54,100.67,0
12,2,InvestmentBanking,54,6.8,1.08,2.98,2.95,3.57,100.67,0
13,2,InvestmentBanking,51,2.4,0.93,3.93,3.51,4.2,100.67,0
14,2,InvestmentBanking,38,1.2,0.84,2.28,2.27,3.2,100.67,0
15,2,InvestmentBanking,59,15.6,1.36,3.27,3.72,3.24,100.67,0
16,2,InvestmentBanking,33,1.3,0.95,2.0,3.5,3.94,100.67,0
17,2,InvestmentBanking,30,3.6,0.98,3.59,3.22,4.76,100.67,0
18,2,InvestmentBanking,48,0.8,0.95,4.63,3.78,4.01,100.67,0
19,2,InvestmentBanking,27,13.8,1.18,3.25,2.24,4.18,100.67,0
20,2,InvestmentBanking,23,27.4,1.57,4.15,4.6,5.0,100.67,0
21,2,InvestmentBanking,60,2.5,0.79,2.88,2.91,3.43,100.67,0
22,2,InvestmentBanking,23,8.1,1.13,2.66,2.03,3.51,100.67,0
23,2,InvestmentBanking,34,3.5,1.17,4.45,2.85,3.09,100.67,0
24,2,InvestmentBanking,24,2.4,1.12,4.22,2.57,4.36,100.67,0
25,2,InvestmentBanking,34,10.9,1.16,3.85,2.88,3.06,100.67,0
26,2,InvestmentBanking,62,5.0,1.19,3.45,3.4,4.58,100.67,0
27,2,InvestmentBanking,53,14.3,1.42,4.79,3.33,3.07,100.67,0
28,2,InvestmentBanking,32,0.9,1.08,3.23,4.22,3.14,100.67,0
29,2,InvestmentBanking,35,2.4,0.93,3.31,3.44,4.64,100.67,0
30,2,InvestmentBanking,28,10.5,1.0,2.8,2.35,3.27,100.67,0
31,2,InvestmentBanking,55,4.0,0.89,2.99,2.97,4.4,100.67,1
32,2,InvestmentBanking,49,6.0,1.02,3.2,3.37,3.91,100.67,0
33,2,InvestmentBanking,27,1.4,1.09,5.0,2.6,3.63,100.67,0
34,2,InvestmentBanking,41,21.7,1.58,2.88,2.74,2.51,100.67,0
35,2,InvestmentBanking,44,12.6,1.15,3.55,1.97,2.92,100.67,0
36,2,EquityResearch,32,5.3,1.04,4.91,2.38,3.58,100.67,0
37,2,EquityResearch,28,2.6,0.87,4.05,3.5,3.57,100.67,0
38,2,EquityResearch,29,2.7,0.94,3.74,2.81,4.08,100.67,0
40,2,EquityResearch,30,2.7,1.25,3.94,2.67,3.13,100.67,0
41,2,EquityResearch,56,0.7,0.88,4.11,3.52,3.13,100.67,0
42,2,EquityResearch,55,7.1,1.09,3.41,3.02,3.89,100.67,0
43,2,EquityResearch,57,4.0,1.0,3.66,2.94,2.75,100.67,0
44,2,EquityResearch,39,0.8,0.83,3.21,3.16,3.17,100.67,0
45,2,EquityResearch,34,6.0,1.21,4.41,3.51,4.85,100.67,0
46,2,EquityResearch,49,5.0,1.02,2.86,3.89,3.09,100.67,0
47,2,EquityResearch,50,15.7,1.4,4.09,4.47,4.24,100.67,0
48,2,EquityResearch,60,1.1,0.8,4.57,3.65,3.38,100.67,0
50,2,EquityResearch,41,5.2,1.07,4.75,1.76,3.45,100.67,0
51,2,EquityResearch,27,2.9,1.14,4.2,2.8,4.29,100.67,0
52,2,EquityResearch,36,4.9,1.07,2.79,3.1,3.71,100.67,0
53,2,EquityResearch,28,15.7,1.23,4.71,2.68,3.31,100.67,0
54,2,EquityResearch,54,2.6,1.04,4.24,3.79,4.13,100.67,0
55,2,EquityResearch,57,17.7,1.28,3.25,3.28,4.59,100.67,0
56,2,EquityResearch,56,11.6,1.03,3.89,3.57,3.97,100.67,0
57,2,EquityResearch,27,2.3,1.04,3.66,3.73,3.94,100.67,0
58,2,EquityResearch,24,1.8,0.95,4.24,2.92,4.11,100.67,0
59,2,EquityResearch,24,0.7,0.9,2.49,2.16,2.4,100.67,1
60,2,EquityResearch,25,8.0,1.11,4.37,4.13,3.76,100.67,0
61,2,Risk,27,2.5,1.1,2.79,2.78,2.91,100.67,0
62,2,Risk,30,7.6,1.27,2.36,3.47,3.18,100.67,0
63,2,Risk,24,21.6,1.37,3.02,2.83,3.16,100.67,0
64,2,Risk,41,4.6,1.03,3.82,4.12,3.59,100.67,0
65,2,Risk,46,1.8,0.98,3.82,3.11,4.01,100.67,0
66,2,Risk,41,0.7,0.94,4.27,2.61,4.0,100.67,0
67,2,Risk,48,6.1,0.91,1.76,2.42,3.52,100.67,0
68,2,Risk,39,1.5,1.0,3.83,2.92,3.63,100.67,0
69,2,Risk,49,0.7,0.95,2.63,3.2,5.0,100.67,0
70,2,Risk,43,11.6,1.26,3.41,3.08,3.33,100.67,0
71,2,Risk,35,6.1,1.18,3.82,3.0,4.07,100.67,0
72,2,Risk,29,3.3,0.81,1.96,2.15,4.62,100.67,0
73,2,Risk,29,11.6,0.93,3.07,4.89,4.06,100.67,0
74,2,Risk,35,9.8,1.01,3.5,3.14,4.27,100.67,0
75,2,Risk,44,1.8,0.94,4.83,2.52,3.27,100.67,0
76,2,Risk,62,1.9,1.06,4.62,3.29,3.95,100.67,0
77,2,Risk,41,1.3,0.83,3.77,2.1,4.18,100.67,0
78,2,Risk,42,9.4,0.9,2.15,2.62,3.95,100.67,0
79,2,Risk,48,12.6,1.24,2.76,3.69,4.2,100.67,0
80,2,Risk,56,6.8,1.22,3.52,2.99,3.35,100.67,0
81,2,Risk,57,2.8,0.9,3.71,3.24,3.34,100.67,0
82,2,Risk,36,3.1,0.94,3.85,3.33,2.93,100.67,0
83,2,Risk,23,4.2,0.95,2.32,4.14,4.55,100.67,0
84,2,Risk,53,5.3,0.77,3.49,2.45,4.23,100.67,0
85,2,Risk,52,3.7,0.94,4.83,2.34,3.95,100.67,0
86,2,Risk,52,4.6,0.91,2.33,2.9,3.49,100.67,0
87,2,Risk,62,20.4,1.32,3.09,4.09,3.42,100.67,0
88,2,Risk,55,13.9,1.38,2.21,3.58,3.18,100.67,0
89,2,Risk,50,3.2,0.99,2.48,3.7,3.94,100.67,0
90,2,Risk,32,1.4,0.9,3.79,2.77,4.08,100.67,1
91,2,Risk,39,7.5,1.18,1.52,4.33,5.0,100.67,0
92,2,Risk,34,5.0,1.0,3.31,2.42,4.15,100.67,0
93,2,Risk,36,3.3,1.16,3.54,2.96,3.71,100.67,0
94,2,Risk,45,17.1,1.36,4.99,3.08,4.8,100.67,0
95,2,Risk,25,1.2,0.92,3.56,4.05,3.61,100.67,0
97,2,Risk,59,7.0,0.9,3.71,2.7,3.01,100.67,0
98,2,Risk,35,1.1,1.17,3.79,3.08,4.29,100.67,0
99,2,Risk,42,4.1,0.95,3.2,3.75,4.7,100.67,0
100,2,Risk,49,17.8,1.41,4.21,1.62,3.3,100.67,0
101,2,Compliance,24,7.8,0.98,3.35,3.98,3.65,100.67,0
102,2,Compliance,27,1.4,0.99,2.66,3.59,3.67,100.67,0
103,2,Compliance,39,0.7,0.93,3.4,3.05,3.07,100.67,0
104,2,Compliance,36,4.2,0.94,3.48,3.99,2.43,100.67,0
105,2,Compliance,42,3.1,1.14,4.25,2.4,3.13,100.67,0
106,2,Compliance,51,0.9,0.97,3.79,3.31,4.27,100.67,0
107,2,Compliance,24,1.0,0.78,4.44,2.49,2.68,100.67,0
108,2,Compliance,23,1.3,1.13,3.06,2.57,3.81,100.67,0
109,2,Compliance,59,10.6,1.47,4.27,2.56,4.31,100.67,0
110,2,Compliance,54,5.3,1.19,4.14,3.65,4.0,100.67,0
111,2,Compliance,36,0.7,0.81,4.77,4.41,4.62,100.67,0
112,2,Compliance,58,5.9,1.08,2.53,3.48,3.84,100.67,0
114,2,Compliance,58,5.9,0.96,3.0,2.32,4.11,100.67,0
115,2,Compliance,49,4.0,1.05,4.35,3.92,3.82,100.67,0
116,2,Compliance,47,18.1,1.45,4.55,3.97,3.72,100.67,0
117,2,Compliance,62,8.2,1.14,2.96,3.38,3.5,100.67,0
118,2,Compliance,26,5.8,1.04,3.72,2.4,3.51,100.67,0
119,2,Compliance,30,35.2,1.83,1.8,1.9,3.82,100.67,0
120,2,Compliance,38,5.8,1.04,3.97,4.29,3.12,100.67,0
121,2,Compliance,59,2.9,0.89,4.68,4.49,3.6,100.67,0
122,2,Compliance,62,1.1,1.09,3.7,3.46,5.0,100.67,0
123,2,Compliance,46,3.5,1.07,3.13,3.84,3.82,100.67,0
124,2,Compliance,38,1.3,0.99,1.89,3.67,3.21,100.67,1
125,2,Compliance,26,20.3,1.43,4.15,2.26,3.56,100.67,0
126,2,Compliance,41,4.9,1.01,4.05,3.24,2.66,100.67,0
127,2,Compliance,27,4.9,1.01,3.34,3.36,4.37,100.67,0
128,2,Compliance,62,4.2,0.93,4.35,2.9,2.3,100.67,0
129,2,Compliance,56,6.9,1.02,3.42,2.98,4.43,100.67,0
